Time,jersey_number,TeamA_Goals,TeamB_Goals,Team,numberGoals
15830,3,911,984,A,1
15831,12,911,984,A,1
15832,5,911,984,B,1
15833,6,911,984,A,1
15834,17,911,984,A,1
15835,10,911,984,A,1
15836,3,911,984,A,1
15837,13,911,984,B,1
15838,7,911,984,B,1
15839,8,911,984,B,1
15840,14,911,984,B,1
15841,6,911,984,A,1
15842,4,911,984,A,1
15843,10,911,984,A,1
15844,3,912,984,A,1
15845,20,912,984,B,1
15846,8,912,984,B,1
15847,5,912,984,B,1
15848,14,912,984,B,1
15849,6,912,984,A,1
15850,4,912,984,A,1
15851,10,912,984,A,1
15852,3,912,984,A,1
15853,3,913,984,A,1
15854,20,913,984,B,1
15855,8,913,984,B,1
15856,5,913,984,B,1
15857,5,913,984,B,1
15858,14,913,984,B,1
15859,6,913,984,A,1
15860,19,913,984,B,1
15861,1,913,984,B,1
15862,5,913,985,B,1
15863,21,913,985,A,1
15864,15,913,985,A,1
15865,3,913,985,A,1
15866,3,913,985,A,1
15867,3,913,985,A,1
15868,12,913,985,A,1
15869,13,913,985,B,1
15870,20,913,985,B,1
15871,15,913,985,A,1
15872,3,913,985,A,1
15873,12,913,985,A,1
15874,5,913,985,B,1
15875,6,913,985,A,1
15876,22,913,985,A,1
15877,10,913,985,A,1
15878,3,913,985,A,1
15879,3,913,985,A,1
15880,3,914,985,A,1
15881,16,914,985,B,1
15882,14,914,985,B,1
15883,6,914,985,A,1
15884,17,914,985,A,1
15885,9,914,985,A,1
15886,12,914,985,A,1
15887,13,914,985,B,1
15888,7,914,985,B,1
15889,16,914,985,B,1
15890,14,914,985,B,1
15891,6,914,985,A,1
15892,17,914,985,A,1
15893,15,914,985,A,1
15894,12,914,985,A,1
15895,3,915,985,A,1
15896,11,915,985,B,1
15897,14,915,985,B,1
15898,5,915,985,B,1
15899,5,915,986,B,1
15900,18,915,986,A,1
15901,12,915,986,A,1
15902,12,915,986,A,1
15903,13,915,986,B,1
15904,20,915,986,B,1
15905,8,915,986,B,1
15906,5,915,987,B,1
15907,21,915,987,A,1
15908,9,915,987,A,1
15909,3,915,987,A,1
15910,13,915,987,B,1
15911,2,915,987,B,1
15912,1,915,987,B,1
15913,5,915,987,B,1
15914,14,915,987,B,1
15915,6,915,987,A,1
15916,21,915,987,A,1
15917,18,915,987,A,1
15918,5,915,987,B,1
15919,6,915,987,A,1
15920,22,915,987,A,1
15921,15,915,987,A,1
15922,3,916,987,A,1
15923,1,916,987,B,1
15924,14,916,987,B,1
15925,5,916,987,B,1
15926,6,916,987,A,1
15927,21,916,987,A,1
15928,10,916,987,A,1
15929,12,916,987,A,1
15930,3,916,987,A,1
15931,12,916,987,A,1
15932,12,916,987,A,1
15933,3,916,987,A,1
15934,13,916,987,B,1
15935,20,916,987,B,1
15936,11,916,987,B,1
15937,5,916,988,B,1
15938,17,916,988,A,1
15939,16,916,988,B,1
15940,14,916,988,B,1
15941,5,916,988,B,1
15942,14,916,989,B,1
15943,3,917,989,A,1
15944,20,917,989,B,1
15945,16,917,989,B,1
15946,5,917,989,B,1
15947,14,917,989,B,1
15948,14,917,989,B,1
15949,5,917,990,B,1
15950,22,917,990,A,1
15951,15,917,990,A,1
15952,12,918,990,A,1
15953,19,918,990,B,1
15954,8,918,990,B,1
15955,14,918,990,B,1
15956,6,918,990,A,1
15957,2,918,990,B,1
15958,16,918,990,B,1
15959,12,918,990,A,1
15960,13,918,990,B,1
15961,19,918,990,B,1
15962,1,918,990,B,1
15963,14,918,990,B,1
15964,14,918,990,B,1
15965,6,918,990,A,1
15966,22,918,990,A,1
15967,9,918,990,A,1
15968,12,918,990,A,1
15969,12,918,990,A,1
15970,12,918,990,A,1
15971,12,918,990,A,1
15972,13,918,990,B,1
15973,7,918,990,B,1
15974,8,918,990,B,1
15975,14,918,990,B,1
15976,14,918,990,B,1
15977,5,918,990,B,1
15978,5,918,991,B,1
15979,12,918,991,A,1
15980,13,918,991,B,1
15981,2,918,991,B,1
15982,16,918,991,B,1
15983,14,918,991,B,1
15984,6,918,991,A,1
15985,17,918,991,A,1
15986,18,918,991,A,1
15987,3,918,991,A,1
15988,13,918,991,B,1
15989,7,918,991,B,1
15990,1,918,991,B,1
15991,5,918,991,B,1
15992,6,918,991,A,1
15993,21,918,991,A,1
15994,18,918,991,A,1
15995,3,918,991,A,1
15996,3,919,991,A,1
15997,1,919,991,B,1
15998,5,919,992,B,1
15999,15,919,992,A,1
16000,12,919,992,A,1
16001,3,919,992,A,1
16002,3,920,992,A,1
16003,1,920,992,B,1
16004,12,920,992,A,1
16005,5,920,993,B,1
16006,17,920,993,A,1
16007,15,920,993,A,1
16008,12,920,993,A,1
16009,12,920,993,A,1
16010,12,920,993,A,1
16011,13,920,993,B,1
16012,19,920,993,B,1
16013,16,920,993,B,1
16014,5,920,994,B,1
16015,21,920,994,A,1
16016,15,920,994,A,1
16017,12,920,994,A,1
16018,13,920,994,B,1
16019,19,920,994,B,1
16020,16,920,994,B,1
16021,5,920,994,B,1
16022,14,920,994,B,1
16023,6,920,994,A,1
16024,4,920,994,A,1
16025,10,920,994,A,1
16026,3,920,994,A,1
16027,3,921,994,A,1
16028,7,921,994,B,1
16029,16,921,994,B,1
16030,5,921,994,B,1
16031,5,921,994,B,1
16032,6,921,994,A,1
16033,19,921,994,B,1
16034,1,921,994,B,1
16035,14,921,994,B,1
16036,5,921,994,B,1
16037,5,921,994,B,1
16038,5,921,995,B,1
16039,22,921,995,A,1
16040,18,921,995,A,1
16041,12,921,995,A,1
16042,12,921,995,A,1
16043,13,921,995,B,1
16044,20,921,995,B,1
16045,8,921,995,B,1
16046,5,921,996,B,1
16047,15,921,996,A,1
16048,3,922,996,A,1
16049,16,922,996,B,1
16050,14,922,996,B,1
16051,14,922,996,B,1
16052,6,922,996,A,1
16053,22,922,996,A,1
16054,9,922,996,A,1
16055,3,922,996,A,1
16056,12,922,996,A,1
16057,12,922,996,A,1
16058,3,922,996,A,1
16059,13,922,996,B,1
16060,22,922,996,A,1
16061,1,922,996,B,1
16062,3,922,996,A,1
16063,3,922,996,A,1
16064,3,922,996,A,1
16065,3,922,996,A,1
16066,13,922,996,B,1
16067,2,922,996,B,1
16068,8,922,996,B,1
16069,5,922,997,B,1
16070,10,922,997,A,1
16071,12,922,997,A,1
16072,13,922,997,B,1
16073,20,922,997,B,1
16074,8,922,997,B,1
16075,14,922,997,B,1
16076,6,922,997,A,1
16077,22,922,997,A,1
16078,18,922,997,A,1
16079,3,923,997,A,1
16080,7,923,997,B,1
16081,16,923,997,B,1
16082,14,923,997,B,1
16083,14,923,998,B,1
16084,17,923,998,A,1
16085,10,923,998,A,1
16086,12,923,998,A,1
16087,13,923,998,B,1
16088,19,923,998,B,1
16089,11,923,998,B,1
16090,14,923,998,B,1
16091,5,923,998,B,1
16092,14,923,998,B,1
16093,5,923,999,B,1
16094,22,923,999,A,1
16095,9,923,999,A,1
16096,12,923,999,A,1
16097,13,923,999,B,1
16098,19,923,999,B,1
16099,11,923,999,B,1
16100,14,923,999,B,1
16101,6,923,999,A,1
16102,4,923,999,A,1
16103,18,923,999,A,1
16104,3,923,999,A,1
16105,3,924,999,A,1
16106,19,924,999,B,1
16107,16,924,999,B,1
16108,5,924,1000,B,1
16109,12,924,1000,A,1
16110,3,925,1000,A,1
16111,1,925,1000,B,1
16112,14,925,1000,B,1
16113,6,925,1000,A,1
16114,22,925,1000,A,1
16115,1,925,1000,B,1
16116,14,925,1000,B,1
16117,14,925,1000,B,1
16118,6,925,1000,A,1
16119,22,925,1000,A,1
16120,10,925,1000,A,1
16121,3,925,1000,A,1
16122,13,925,1000,B,1
16123,2,925,1000,B,1
16124,8,925,1000,B,1
16125,14,925,1000,B,1
16126,6,925,1000,A,1
16127,17,925,1000,A,1
16128,9,925,1000,A,1
16129,3,925,1000,A,1
16130,12,925,1000,A,1
16131,13,925,1000,B,1
16132,20,925,1000,B,1
16133,1,925,1000,B,1
16134,12,925,1000,A,1
16135,3,925,1000,A,1
16136,3,925,1000,A,1
16137,3,925,1000,A,1
16138,12,925,1000,A,1
16139,3,925,1000,A,1
16140,3,925,1000,A,1
16141,12,925,1000,A,1
16142,13,925,1000,B,1
16143,7,925,1000,B,1
16144,11,925,1000,B,1
16145,14,925,1000,B,1
16146,6,925,1000,A,1
16147,4,925,1000,A,1
16148,18,925,1000,A,1
16149,12,925,1000,A,1
16150,12,925,1000,A,1
16151,13,925,1000,B,1
16152,20,925,1000,B,1
16153,11,925,1000,B,1
16154,14,925,1000,B,1
16155,6,925,1000,A,1
16156,21,925,1000,A,1
16157,11,925,1000,B,1
16158,12,925,1000,A,1
16159,13,925,1000,B,1
16160,2,925,1000,B,1
16161,11,925,1000,B,1
16162,14,925,1001,B,1
16163,12,925,1001,A,1
16164,13,925,1001,B,1
16165,19,925,1001,B,1
16166,11,925,1001,B,1
16167,5,925,1002,B,1
16168,4,925,1002,A,1
16169,15,925,1002,A,1
16170,3,925,1002,A,1
16171,12,925,1002,A,1
16172,13,925,1002,B,1
16173,19,925,1002,B,1
16174,11,925,1002,B,1
16175,5,925,1002,B,1
16176,14,925,1002,B,1
16177,5,925,1003,B,1
16178,9,925,1003,A,1
16179,12,925,1003,A,1
16180,12,925,1003,A,1
16181,13,925,1003,B,1
16182,7,925,1003,B,1
16183,1,925,1003,B,1
16184,5,925,1003,B,1
16185,6,925,1003,A,1
16186,22,925,1003,A,1
16187,9,925,1003,A,1
16188,12,925,1003,A,1
16189,13,925,1003,B,1
16190,22,925,1003,A,1
16191,11,925,1003,B,1
16192,14,925,1003,B,1
16193,14,925,1003,B,1
16194,14,925,1003,B,1
16195,6,925,1003,A,1
16196,17,925,1003,A,1
16197,9,925,1003,A,1
16198,3,925,1003,A,1
16199,3,925,1003,A,1
16200,12,925,1003,A,1
16201,3,925,1003,A,1
16202,3,926,1003,A,1
16203,20,926,1003,B,1
16204,16,926,1003,B,1
16205,5,926,1004,B,1
16206,21,926,1004,A,1
16207,15,926,1004,A,1
16208,3,927,1004,A,1
16209,14,927,1004,B,1
16210,6,927,1004,A,1
16211,21,927,1004,A,1
16212,10,927,1004,A,1
16213,3,927,1004,A,1
16214,12,927,1004,A,1
16215,13,927,1004,B,1
16216,7,927,1004,B,1
16217,16,927,1004,B,1
16218,5,927,1005,B,1
16219,3,928,1005,A,1
16220,20,928,1005,B,1
16221,8,928,1005,B,1
16222,5,928,1006,B,1
16223,9,928,1006,A,1
16224,12,928,1006,A,1
16225,13,928,1006,B,1
16226,19,928,1006,B,1
16227,16,928,1006,B,1
16228,14,928,1006,B,1
16229,5,928,1007,B,1
16230,22,928,1007,A,1
16231,9,928,1007,A,1
16232,12,928,1007,A,1
16233,13,928,1007,B,1
16234,20,928,1007,B,1
16235,16,928,1007,B,1
16236,14,928,1008,B,1
16237,10,928,1008,A,1
16238,14,928,1008,B,1
16239,14,928,1008,B,1
16240,6,928,1008,A,1
16241,22,928,1008,A,1
16242,15,928,1008,A,1
16243,3,929,1008,A,1
16244,11,929,1008,B,1
16245,5,929,1008,B,1
16246,5,929,1008,B,1
16247,14,929,1009,B,1
16248,15,929,1009,A,1
16249,3,929,1009,A,1
16250,13,929,1009,B,1
16251,2,929,1009,B,1
16252,11,929,1009,B,1
16253,12,929,1009,A,1
16254,12,929,1009,A,1
16255,12,929,1009,A,1
16256,12,929,1009,A,1
16257,13,929,1009,B,1
16258,7,929,1009,B,1
16259,8,929,1009,B,1
16260,5,929,1009,B,1
16261,5,929,1010,B,1
16262,17,929,1010,A,1
16263,11,929,1010,B,1
16264,5,929,1011,B,1
16265,9,929,1011,A,1
16266,3,929,1011,A,1
16267,12,929,1011,A,1
16268,3,930,1011,A,1
16269,11,930,1011,B,1
16270,5,930,1012,B,1
16271,22,930,1012,A,1
16272,18,930,1012,A,1
16273,14,930,1012,B,1
16274,12,930,1012,A,1
16275,14,930,1012,B,1
16276,14,930,1013,B,1
16277,12,930,1013,A,1
16278,3,930,1013,A,1
16279,13,930,1013,B,1
16280,2,930,1013,B,1
16281,11,930,1013,B,1
16282,5,930,1014,B,1
16283,12,931,1014,A,1
16284,16,931,1014,B,1
16285,14,931,1014,B,1
16286,6,931,1014,A,1
16287,17,931,1014,A,1
16288,15,931,1014,A,1
16289,12,931,1014,A,1
16290,12,931,1014,A,1
16291,13,931,1014,B,1
16292,2,931,1014,B,1
16293,8,931,1014,B,1
16294,5,931,1014,B,1
16295,14,931,1014,B,1
16296,6,931,1014,A,1
16297,22,931,1014,A,1
16298,1,931,1014,B,1
16299,5,931,1014,B,1
16300,6,931,1014,A,1
16301,22,931,1014,A,1
16302,15,931,1014,A,1
16303,12,931,1014,A,1
16304,12,931,1014,A,1
16305,5,931,1015,B,1
16306,17,931,1015,A,1
16307,9,931,1015,A,1
16308,3,931,1015,A,1
16309,12,931,1015,A,1
16310,12,931,1015,A,1
16311,12,931,1015,A,1
16312,3,932,1015,A,1
16313,5,932,1016,B,1
16314,18,932,1016,A,1
16315,3,932,1016,A,1
16316,3,933,1016,A,1
16317,16,933,1016,B,1
16318,14,933,1016,B,1
16319,6,933,1016,A,1
16320,22,933,1016,A,1
16321,15,933,1016,A,1
16322,14,933,1016,B,1
16323,5,933,1016,B,1
16324,14,933,1016,B,1
16325,6,933,1016,A,1
16326,17,933,1016,A,1
16327,18,933,1016,A,1
16328,14,933,1016,B,1
16329,5,933,1016,B,1
16330,14,933,1016,B,1
16331,14,933,1016,B,1
16332,5,933,1017,B,1
16333,22,933,1017,A,1
16334,18,933,1017,A,1
16335,3,933,1017,A,1
16336,12,933,1017,A,1
16337,13,933,1017,B,1
16338,2,933,1017,B,1
16339,16,933,1017,B,1
16340,14,933,1017,B,1
16341,14,933,1017,B,1
16342,14,933,1017,B,1
16343,6,933,1017,A,1
16344,7,933,1017,B,1
16345,1,933,1017,B,1
16346,5,933,1017,B,1
16347,14,933,1017,B,1
16348,14,933,1017,B,1
16349,6,933,1017,A,1
16350,17,933,1017,A,1
16351,9,933,1017,A,1
16352,12,933,1017,A,1
16353,13,933,1017,B,1
16354,19,933,1017,B,1
16355,11,933,1017,B,1
16356,5,933,1017,B,1
16357,12,933,1017,A,1
16358,3,933,1017,A,1
16359,12,933,1017,A,1
16360,3,933,1017,A,1
16361,12,934,1017,A,1
16362,2,934,1017,B,1
16363,9,934,1017,A,1
16364,12,934,1017,A,1
16365,13,934,1017,B,1
16366,2,934,1017,B,1
16367,16,934,1017,B,1
16368,5,934,1017,B,1
16369,6,934,1017,A,1
16370,21,934,1017,A,1
16371,9,934,1017,A,1
16372,12,935,1017,A,1
16373,14,935,1018,B,1
16374,3,936,1018,A,1
16375,16,936,1018,B,1
16376,14,936,1018,B,1
16377,6,936,1018,A,1
16378,4,936,1018,A,1
16379,15,936,1018,A,1
16380,14,936,1018,B,1
16381,6,936,1018,A,1
16382,17,936,1018,A,1
16383,18,936,1018,A,1
16384,3,936,1018,A,1
16385,3,936,1018,A,1
16386,12,936,1018,A,1
16387,13,936,1018,B,1
16388,20,936,1018,B,1
16389,8,936,1018,B,1
16390,14,936,1018,B,1
16391,5,936,1019,B,1
16392,15,936,1019,A,1
16393,12,936,1019,A,1
16394,14,936,1019,B,1
16395,5,936,1019,B,1
16396,14,936,1019,B,1
16397,5,936,1019,B,1
16398,5,936,1020,B,1
16399,10,936,1020,A,1
16400,12,936,1020,A,1
16401,13,936,1020,B,1
16402,2,936,1020,B,1
16403,16,936,1020,B,1
16404,14,936,1021,B,1
16405,17,936,1021,A,1
16406,9,936,1021,A,1
16407,14,936,1021,B,1
16408,6,936,1021,A,1
16409,17,936,1021,A,1
16410,9,936,1021,A,1
16411,12,936,1021,A,1
16412,12,937,1021,A,1
16413,2,937,1021,B,1
16414,8,937,1021,B,1
16415,5,937,1021,B,1
16416,14,937,1022,B,1
16417,4,937,1022,A,1
16418,15,937,1022,A,1
16419,12,937,1022,A,1
16420,3,938,1022,A,1
16421,14,938,1022,B,1
16422,5,938,1022,B,1
16423,5,938,1022,B,1
16424,14,938,1022,B,1
16425,14,938,1022,B,1
16426,6,938,1022,A,1
16427,4,938,1022,A,1
16428,15,938,1022,A,1
16429,12,938,1022,A,1
16430,14,938,1022,B,1
16431,6,938,1022,A,1
16432,17,938,1022,A,1
16433,18,938,1022,A,1
16434,12,938,1022,A,1
16435,13,938,1022,B,1
16436,20,938,1022,B,1
16437,15,938,1022,A,1
16438,3,939,1022,A,1
16439,5,939,1022,B,1
16440,6,939,1022,A,1
16441,17,939,1022,A,1
16442,18,939,1022,A,1
16443,12,939,1022,A,1
16444,13,939,1022,B,1
16445,19,939,1022,B,1
16446,16,939,1022,B,1
16447,5,939,1023,B,1
16448,9,939,1023,A,1
16449,3,939,1023,A,1
16450,3,939,1023,A,1
16451,3,939,1023,A,1
16452,3,940,1023,A,1
16453,1,940,1023,B,1
16454,14,940,1023,B,1
16455,5,940,1024,B,1
16456,3,940,1024,A,1
16457,12,940,1024,A,1
16458,13,940,1024,B,1
16459,19,940,1024,B,1
16460,11,940,1024,B,1
16461,5,940,1024,B,1
16462,14,940,1024,B,1
16463,5,940,1025,B,1
16464,22,940,1025,A,1
16465,10,940,1025,A,1
16466,3,941,1025,A,1
16467,8,941,1025,B,1
16468,14,941,1025,B,1
16469,6,941,1025,A,1
16470,2,941,1025,B,1
16471,1,941,1025,B,1
16472,14,941,1025,B,1
16473,12,941,1025,A,1
16474,3,941,1025,A,1
16475,3,942,1025,A,1
16476,5,942,1025,B,1
16477,14,942,1025,B,1
16478,14,942,1025,B,1
16479,5,942,1026,B,1
16480,21,942,1026,A,1
16481,16,942,1026,B,1
16482,5,942,1026,B,1
16483,6,942,1026,A,1
16484,19,942,1026,B,1
16485,18,942,1026,A,1
16486,14,942,1026,B,1
16487,14,942,1026,B,1
16488,6,942,1026,A,1
16489,19,942,1026,B,1
16490,8,942,1026,B,1
16491,14,942,1026,B,1
16492,5,942,1026,B,1
16493,6,942,1026,A,1
16494,4,942,1026,A,1
16495,9,942,1026,A,1
16496,3,942,1026,A,1
16497,13,942,1026,B,1
16498,19,942,1026,B,1
16499,9,942,1026,A,1
16500,3,942,1026,A,1
16501,3,942,1026,A,1
16502,12,942,1026,A,1
16503,12,942,1026,A,1
16504,14,942,1026,B,1
16505,6,942,1026,A,1
16506,21,942,1026,A,1
16507,8,942,1026,B,1
16508,3,942,1026,A,1
16509,12,942,1026,A,1
16510,12,942,1026,A,1
16511,13,942,1026,B,1
16512,19,942,1026,B,1
16513,16,942,1026,B,1
16514,14,942,1026,B,1
16515,6,942,1026,A,1
16516,21,942,1026,A,1
16517,15,942,1026,A,1
16518,3,942,1026,A,1
16519,12,942,1026,A,1
16520,12,942,1026,A,1
16521,13,942,1026,B,1
16522,21,942,1026,A,1
16523,18,942,1026,A,1
16524,3,942,1026,A,1
16525,13,942,1026,B,1
16526,20,942,1026,B,1
16527,8,942,1026,B,1
16528,14,942,1026,B,1
16529,6,942,1026,A,1
16530,22,942,1026,A,1
16531,9,942,1026,A,1
16532,12,942,1026,A,1
16533,3,943,1026,A,1
16534,1,943,1026,B,1
16535,5,943,1026,B,1
16536,14,943,1027,B,1
16537,17,943,1027,A,1
16538,18,943,1027,A,1
16539,12,943,1027,A,1
16540,13,943,1027,B,1
16541,20,943,1027,B,1
16542,1,943,1027,B,1
16543,14,943,1027,B,1
16544,5,943,1028,B,1
16545,3,943,1028,A,1
16546,3,944,1028,A,1
16547,16,944,1028,B,1
16548,5,944,1029,B,1
16549,21,944,1029,A,1
16550,9,944,1029,A,1
16551,3,945,1029,A,1
16552,5,945,1029,B,1
16553,5,945,1029,B,1
16554,14,945,1030,B,1
16555,21,945,1030,A,1
16556,16,945,1030,B,1
16557,14,945,1030,B,1
16558,6,945,1030,A,1
16559,21,945,1030,A,1
16560,9,945,1030,A,1
16561,3,946,1030,A,1
16562,20,946,1030,B,1
16563,8,946,1030,B,1
16564,14,946,1030,B,1
16565,5,946,1030,B,1
16566,5,946,1030,B,1
16567,14,946,1030,B,1
16568,6,946,1030,A,1
16569,22,946,1030,A,1
16570,18,946,1030,A,1
16571,5,946,1031,B,1
16572,21,946,1031,A,1
16573,10,946,1031,A,1
16574,3,947,1031,A,1
16575,19,947,1031,B,1
16576,16,947,1031,B,1
16577,5,947,1031,B,1
16578,14,947,1031,B,1
16579,5,947,1032,B,1
16580,9,947,1032,A,1
16581,12,947,1032,A,1
16582,12,947,1032,A,1
16583,13,947,1032,B,1
16584,20,947,1032,B,1
16585,16,947,1032,B,1
16586,14,947,1032,B,1
16587,14,947,1032,B,1
16588,14,947,1032,B,1
16589,5,947,1032,B,1
16590,14,947,1032,B,1
16591,14,947,1032,B,1
16592,6,947,1032,A,1
16593,21,947,1032,A,1
16594,9,947,1032,A,1
16595,3,947,1032,A,1
16596,13,947,1032,B,1
16597,7,947,1032,B,1
16598,11,947,1032,B,1
16599,14,947,1032,B,1
16600,6,947,1032,A,1
16601,17,947,1032,A,1
16602,10,947,1032,A,1
16603,3,947,1032,A,1
16604,12,947,1032,A,1
16605,3,947,1032,A,1
16606,12,947,1032,A,1
16607,13,947,1032,B,1
16608,22,947,1032,A,1
16609,18,947,1032,A,1
16610,12,947,1032,A,1
16611,3,948,1032,A,1
16612,20,948,1032,B,1
16613,8,948,1032,B,1
16614,3,948,1032,A,1
16615,12,948,1032,A,1
16616,3,949,1032,A,1
16617,7,949,1032,B,1
16618,11,949,1032,B,1
16619,14,949,1032,B,1
16620,14,949,1032,B,1
16621,6,949,1032,A,1
16622,17,949,1032,A,1
16623,9,949,1032,A,1
16624,5,949,1033,B,1
16625,3,950,1033,A,1
16626,20,950,1033,B,1
16627,16,950,1033,B,1
16628,14,950,1034,B,1
16629,22,950,1034,A,1
16630,9,950,1034,A,1
16631,12,950,1034,A,1
16632,13,950,1034,B,1
16633,19,950,1034,B,1
16634,11,950,1034,B,1
16635,5,950,1035,B,1
16636,9,950,1035,A,1
16637,3,950,1035,A,1
16638,3,950,1035,A,1
16639,3,950,1035,A,1
16640,13,950,1035,B,1
16641,7,950,1035,B,1
16642,11,950,1035,B,1
16643,3,951,1035,A,1
16644,20,951,1035,B,1
16645,1,951,1035,B,1
16646,14,951,1035,B,1
16647,5,951,1035,B,1
16648,14,951,1035,B,1
16649,5,951,1035,B,1
16650,5,951,1035,B,1
16651,6,951,1035,A,1
16652,22,951,1035,A,1
16653,18,951,1035,A,1
16654,3,952,1035,A,1
16655,7,952,1035,B,1
16656,10,952,1035,A,1
16657,12,952,1035,A,1
16658,3,953,1035,A,1
16659,1,953,1035,B,1
16660,5,953,1036,B,1
16661,17,953,1036,A,1
16662,15,953,1036,A,1
16663,3,953,1036,A,1
16664,12,953,1036,A,1
16665,3,953,1036,A,1
16666,12,953,1036,A,1
16667,12,953,1036,A,1
16668,13,953,1036,B,1
16669,7,953,1036,B,1
16670,1,953,1036,B,1
16671,12,953,1036,A,1
16672,3,953,1036,A,1
16673,3,954,1036,A,1
16674,11,954,1036,B,1
16675,14,954,1036,B,1
16676,6,954,1036,A,1
16677,7,954,1036,B,1
16678,1,954,1036,B,1
16679,5,954,1036,B,1
16680,5,954,1036,B,1
16681,6,954,1036,A,1
16682,19,954,1036,B,1
16683,10,954,1036,A,1
16684,3,955,1036,A,1
16685,20,955,1036,B,1
16686,8,955,1036,B,1
16687,14,955,1036,B,1
16688,6,955,1036,A,1
16689,17,955,1036,A,1
16690,9,955,1036,A,1
16691,3,955,1036,A,1
16692,13,955,1036,B,1
16693,7,955,1036,B,1
16694,1,955,1036,B,1
16695,14,955,1036,B,1
16696,14,955,1036,B,1
16697,6,955,1036,A,1
16698,17,955,1036,A,1
16699,1,955,1036,B,1
16700,14,955,1036,B,1
16701,5,955,1036,B,1
16702,3,956,1036,A,1
16703,14,956,1036,B,1
16704,14,956,1036,B,1
16705,6,956,1036,A,1
16706,17,956,1036,A,1
16707,10,956,1036,A,1
16708,3,957,1036,A,1
16709,8,957,1036,B,1
16710,5,957,1036,B,1
16711,14,957,1036,B,1
16712,3,957,1036,A,1
16713,3,957,1036,A,1
16714,3,957,1036,A,1
16715,3,958,1036,A,1
16716,11,958,1036,B,1
16717,14,958,1036,B,1
16718,14,958,1036,B,1
16719,5,958,1036,B,1
16720,5,958,1036,B,1
16721,6,958,1036,A,1
16722,4,958,1036,A,1
16723,10,958,1036,A,1
16724,3,958,1036,A,1
16725,13,958,1036,B,1
16726,7,958,1036,B,1
16727,11,958,1036,B,1
16728,5,958,1036,B,1
16729,14,958,1036,B,1
16730,5,958,1036,B,1
16731,14,958,1036,B,1
16732,14,958,1036,B,1
16733,6,958,1036,A,1
16734,4,958,1036,A,1
16735,18,958,1036,A,1
16736,12,958,1036,A,1
16737,3,959,1036,A,1
16738,11,959,1036,B,1
16739,14,959,1037,B,1
16740,3,959,1037,A,1
16741,12,959,1037,A,1
16742,3,959,1037,A,1
16743,3,959,1037,A,1
16744,12,959,1037,A,1
16745,13,959,1037,B,1
16746,20,959,1037,B,1
16747,1,959,1037,B,1
16748,14,959,1037,B,1
16749,14,959,1037,B,1
16750,5,959,1038,B,1
16751,3,959,1038,A,1
16752,13,959,1038,B,1
16753,20,959,1038,B,1
16754,16,959,1038,B,1
16755,14,959,1038,B,1
16756,3,959,1038,A,1
16757,12,959,1038,A,1
16758,13,959,1038,B,1
16759,2,959,1038,B,1
16760,11,959,1038,B,1
16761,5,959,1038,B,1
16762,5,959,1038,B,1
16763,6,959,1038,A,1
16764,4,959,1038,A,1
16765,9,959,1038,A,1
16766,3,960,1038,A,1
16767,14,960,1038,B,1
16768,5,960,1039,B,1
16769,4,960,1039,A,1
16770,9,960,1039,A,1
16771,3,961,1039,A,1
16772,16,961,1039,B,1
16773,5,961,1039,B,1
16774,5,961,1040,B,1
16775,9,961,1040,A,1
16776,3,961,1040,A,1
16777,12,961,1040,A,1
16778,13,961,1040,B,1
16779,7,961,1040,B,1
16780,1,961,1040,B,1
16781,5,961,1040,B,1
16782,5,961,1040,B,1
16783,5,961,1040,B,1
16784,14,961,1040,B,1
16785,5,961,1040,B,1
16786,14,961,1040,B,1
16787,5,961,1040,B,1
16788,5,961,1041,B,1
16789,15,961,1041,A,1
16790,3,961,1041,A,1
16791,12,961,1041,A,1
16792,3,961,1041,A,1
16793,12,961,1041,A,1
16794,3,961,1041,A,1
16795,13,961,1041,B,1
16796,7,961,1041,B,1
16797,11,961,1041,B,1
16798,14,961,1042,B,1
16799,10,961,1042,A,1
16800,3,961,1042,A,1
16801,3,962,1042,A,1
16802,2,962,1042,B,1
16803,8,962,1042,B,1
16804,14,962,1042,B,1
16805,6,962,1042,A,1
16806,17,962,1042,A,1
16807,9,962,1042,A,1
16808,3,963,1042,A,1
16809,8,963,1042,B,1
16810,5,963,1043,B,1
16811,17,963,1043,A,1
16812,18,963,1043,A,1
16813,12,963,1043,A,1
16814,3,963,1043,A,1
16815,13,963,1043,B,1
16816,7,963,1043,B,1
16817,16,963,1043,B,1
16818,5,963,1043,B,1
16819,5,963,1043,B,1
16820,14,963,1043,B,1
16821,6,963,1043,A,1
16822,22,963,1043,A,1
16823,16,963,1043,B,1
16824,5,963,1044,B,1
16825,10,963,1044,A,1
16826,12,963,1044,A,1
16827,12,963,1044,A,1
16828,13,963,1044,B,1
16829,2,963,1044,B,1
16830,8,963,1044,B,1
16831,5,963,1045,B,1
16832,10,963,1045,A,1
16833,3,964,1045,A,1
16834,7,964,1045,B,1
16835,15,964,1045,A,1
16836,14,964,1045,B,1
16837,6,964,1045,A,1
16838,22,964,1045,A,1
16839,15,964,1045,A,1
16840,3,965,1045,A,1
16841,7,965,1045,B,1
16842,11,965,1045,B,1
16843,14,965,1045,B,1
16844,5,965,1046,B,1
16845,21,965,1046,A,1
16846,18,965,1046,A,1
